volts,SOC
1.3809561912382475,0.00117096
1.3806761352270451,0.00117096
1.380396079215843,0.00117096
1.3801160232046408,0.00117096
1.3798359671934384,0.00117096
1.3795559111822362,0.00117096
1.379275855171034,0.00117096
1.3789957991598318,0.00117096
1.3787157431486294,0.00117096
1.3784356871374273,0.00117096
1.378155631126225,0.00117096
1.377875575115023,0.00117096
1.3775955191038205,0.00117096
1.3773154630926183,0.00117096
1.3770354070814161,0.00117096
1.3767553510702137,0.00117096
1.3764752950590116,0.00117096
1.3761952390478094,0.00117096
1.3759151830366072,0.00117096
1.3756351270254048,0.00117096
1.3753550710142026,0.00117096
1.3750750150030004,0.00117096
1.374794958991798,0.00117096
1.3745149029805959,0.00117096
1.3742348469693937,0.00117096
1.3739547909581915,0.00117096
1.373674734946989,0.00117096
1.373394678935787,0.00117096
1.3731146229245847,0.00117096
1.3728345669133826,0.00117096
1.3725545109021802,0.00117096
1.372274454890978,0.00117096
1.3719943988797758,0.00117096
1.3717143428685734,0.00117096
1.3714342868573712,0.00117096
1.371154230846169,0.00117096
1.3708741748349669,0.00117096
1.3705941188237645,0.00117096
1.3703140628125623,0.00117096
1.3700340068013601,0.00117096
1.3697539507901577,0.00117096
1.3694738947789555,0.00117096
1.3691938387677534,0.00117096
1.3689137827565512,0.00117096
1.3686337267453488,0.00117096
1.3683536707341466,0.00117096
1.3680736147229444,0.00117096
1.3677935587117422,0.00117096
1.3675135027005398,0.00117096
1.3672334466893377,0.00117096
1.3669533906781355,0.00117096
1.366673334666933,0.00117096
1.366393278655731,0.00117096
1.3661132226445287,0.00117096
1.3658331666333265,0.00117096
1.3655531106221241,0.00117096
1.365273054610922,0.00117096
1.3649929985997198,0.00117096
1.3647129425885174,0.00117096
1.3644328865773152,0.00117096
1.364152830566113,0.00117096
1.3638727745549108,0.00117096
1.3635927185437084,0.00117096
1.3633126625325063,0.00117096
1.363032606521304,0.00117096
1.362752550510102,0.00117096
1.3624724944988995,0.00117096
1.3621924384876973,0.00117096
1.3619123824764952,0.00117096
1.3616323264652928,0.00117096
1.3613522704540906,0.00117096
1.3610722144428884,0.00117096
1.3607921584316862,0.00117096
1.3605121024204838,0.00117096
1.3602320464092816,0.00117096
1.3599519903980795,0.00117096
1.3596719343868773,0.00117096
1.3593918783756749,0.00117096
1.3591118223644727,0.00117096
1.3588317663532705,0.00117096
1.3585517103420681,0.00117096
1.358271654330866,0.00117096
1.3579915983196638,0.00117096
1.3577115423084616,0.00117096
1.3574314862972592,0.00117096
1.357151430286057,0.00117096
1.3568713742748548,0.00117096
1.3565913182636524,0.00117096
1.3563112622524502,0.00117096
1.356031206241248,0.00117096
1.3557511502300459,0.00117096
1.3554710942188435,0.00117096
1.3551910382076413,0.00117096
1.3549109821964391,0.00117096
1.354630926185237,0.00117096
1.3543508701740345,0.00117096
1.3540708141628324,0.00117096
1.3537907581516302,0.00117096
1.3535107021404278,0.00117096
1.3532306461292256,0.00117096
1.3529505901180234,0.00117096
1.3526705341068213,0.00117096
1.3523904780956189,0.00117096
1.3521104220844167,0.00117096
1.3518303660732145,0.00117096
1.351550310062012,0.00117096
1.35127025405081,0.00117096
1.3509901980396077,0.00117096
1.3507101420284056,0.00117096
1.3504300860172032,0.00117096
1.350150030006001,0.00117096
1.3498699739947988,0.00117096
1.3495899179835966,0.00117096
1.3493098619723942,0.00117096
1.349029805961192,0.00117096
1.3487497499499899,0.00117096
1.3484696939387875,0.00117096
1.3481896379275853,0.00117096
1.347909581916383,0.00117096
1.347629525905181,0.00117096
1.3473494698939785,0.00117096
1.3470694138827763,0.00117096
1.3467893578715742,0.00117096
1.3465093018603718,0.00117096
1.3462292458491696,0.00117096
1.3459491898379674,0.00117096
1.3456691338267652,0.00117096
1.3453890778155628,0.00117096
1.3451090218043606,0.00117096
1.3448289657931585,0.00117096
1.3445489097819563,0.00117096
1.344268853770754,0.00117096
1.3439887977595517,0.00117096
1.3437087417483495,0.00117096
1.3434286857371471,0.00117096
1.343148629725945,0.00117096
1.3428685737147428,0.00117096
1.3425885177035406,0.00117096
1.3423084616923382,0.00117096
1.342028405681136,0.00117096
1.3417483496699338,0.00117096
1.3414682936587314,0.00117096
1.3411882376475293,0.00117096
