specific_capacity,voltage,direction
369.2127044,1.4088593,dischage
369.6777336,1.4087484,dischage
370.1427559,1.4087255,dischage
370.6077748,1.4086338,dischage
371.072793,1.4085345,dischage
371.5378061,1.4085422,dischage
372.0028235,1.4084811,dischage
372.4678442,1.4083627,dischage
372.9328591,1.4083207,dischage
373.3978751,1.4081184,dischage
373.862889,1.4082749,dischage
374.327908,1.4081146,dischage
374.792937,1.4081527,dischage
375.2579734,1.4081298,dischage
375.7230113,1.4080191,dischage
376.1880412,1.4078853,dischage
376.6530664,1.4078969,dischage
377.1180929,1.407851,dischage
377.5831159,1.4078205,dischage
378.0481395,1.4077135,dischage
378.5131682,1.40766,dischage
378.9781903,1.4075378,dischage
379.4432101,1.4074653,dischage
379.9082244,1.4073889,dischage
380.3732366,1.4074347,dischage
380.8382531,1.4073507,dischage
381.3032631,1.4072896,dischage
381.7682682,1.407198,dischage
382.2332736,1.4071636,dischage
382.6982864,1.4070491,dischage
383.1632955,1.4070643,dischage
383.6282991,1.4069459,dischage
384.0933001,1.4069345,dischage
384.5582959,1.4068581,dischage
385.0232904,1.4068047,dischage
385.4882795,1.4068657,dischage
385.9532674,1.4066862,dischage
386.4182625,1.4065983,dischage
386.8832543,1.4066098,dischage
387.3482409,1.4065068,dischage
387.8132358,1.4063578,dischage
388.2782469,1.4064456,dischage
388.7432566,1.4063425,dischage
389.2082651,1.4062241,dischage
389.6732701,1.4061974,dischage
390.138258,1.4061745,dischage
390.6032379,1.4060562,dischage
391.0682268,1.4059874,dischage
391.5332237,1.4059529,dischage
391.9982227,1.4058957,dischage
392.4632301,1.4059072,dischage
392.9282332,1.4057506,dischage
393.3932279,1.4055902,dischage
393.8582298,1.4056742,dischage
394.3232329,1.4055444,dischage
394.7882323,1.4055558,dischage
395.253228,1.4055444,dischage
395.7182206,1.4053458,dischage
396.1832123,1.4054108,dischage
396.6482026,1.4053763,dischage
397.1131971,1.4052808,dischage
397.5782019,1.4051702,dischage
398.043209,1.4051893,dischage
398.5082198,1.4050326,dischage
398.9732413,1.4049753,dischage
399.4382506,1.4049333,dischage
399.9032556,1.4048188,dischage
400.3682607,1.4047959,dischage
400.8332672,1.4046279,dischage
401.2982734,1.4045973,dischage
401.7632831,1.4046279,dischage
402.2282918,1.4044713,dischage
402.6933022,1.4045362,dischage
403.1583082,1.4044369,dischage
403.6233179,1.4042383,dischage
404.0883291,1.4042498,dischage
404.5533388,1.4042422,dischage
405.0183436,1.4041581,dischage
405.4833431,1.4039862,dischage
405.9483406,1.4040054,dischage
406.4133357,1.4040169,dischage
406.8783349,1.4038221,dischage
407.3433308,1.403803,dischage
407.8083258,1.4036922,dischage
408.2733268,1.4037113,dischage
408.7383241,1.4036196,dischage
409.2033282,1.4037648,dischage
409.6683297,1.4035777,dischage
410.1333366,1.4035051,dischage
410.5983427,1.4034288,dischage
411.0633486,1.4033448,dischage
411.5283563,1.4032378,dischage
411.9933576,1.4032378,dischage
412.4583665,1.4031309,dischage
412.9233778,1.4030735,dischage
413.3883799,1.4029781,dischage
413.8533863,1.4030354,dischage
414.3183935,1.4029094,dischage
414.7833944,1.4027261,dischage
415.2483917,1.4027375,dischage
415.7133941,1.4026382,dischage
416.1783986,1.4026306,dischage
416.6433949,1.4025122,dischage
417.1083956,1.4024893,dischage
417.573396,1.4024473,dischage
418.0383922,1.4023557,dischage
418.503387,1.4023021,dischage
418.9683793,1.4022295,dischage
419.4333727,1.4021952,dischage
419.8983577,1.4021226,dischage
420.3633436,1.4020845,dischage
420.8283332,1.4020157,dischage
421.2933298,1.4019318,dischage
421.7583304,1.4018782,dischage
422.2233256,1.401863,dischage
422.6883307,1.401737,dischage
423.153333,1.40163,dischage
423.61834,1.401588,dischage
424.083348,1.4015957,dischage
424.5483569,1.4014735,dischage
425.013358,1.4014468,dischage
425.4783526,1.4013321,dischage
425.9433499,1.401359,dischage
426.408357,1.4012673,dischage
426.8733576,1.4012023,dischage
427.3383461,1.4011184,dischage
427.8033297,1.4010228,dischage
428.2683322,1.4009961,dischage
428.7333386,1.4009618,dischage
429.1983373,1.4008472,dischage
429.6633415,1.4008204,dischage
430.1283505,1.4007134,dischage
430.5933579,1.4006181,dischage
431.0583637,1.4007174,dischage
431.52338,1.4006181,dischage
431.9883913,1.4004616,dischage
432.4534025,1.4004157,dischage
432.9184093,1.400408,dischage
433.3834207,1.4003049,dischage
433.8484363,1.4002476,dischage
434.3134561,1.400198,dischage
434.7784729,1.4000566,dischage
435.2434902,1.4000529,dischage
435.7084999,1.3999803,dischage
436.1735136,1.3999344,dischage
436.6385435,1.3997436,dischage
437.1035718,1.3997893,dischage
437.568601,1.3997893,dischage
438.033631,1.3997664,dischage
438.4986617,1.3995602,dischage
438.9636884,1.3995183,dischage
439.4287098,1.3995297,dischage
439.8937249,1.3993846,dischage
440.358732,1.3993807,dischage
440.8237347,1.399228,dischage
441.2887396,1.3992586,dischage
441.7537465,1.3990867,dischage
442.2187431,1.3991058,dischage
442.6837376,1.39906,dischage
443.1487284,1.3990905,dischage
443.6137179,1.3989186,dischage
444.0787038,1.3988843,dischage
444.5436859,1.3988041,dischage
445.0086813,1.3987124,dischage
445.4736925,1.3986819,dischage
445.938714,1.3987697,dischage
446.4037395,1.398533,dischage
446.8687614,1.398533,dischage
447.3337848,1.3983916,dischage
447.7988061,1.3983382,dischage
448.2638212,1.3982694,dischage
448.728831,1.3981587,dischage
449.1938402,1.3981777,dischage
449.6588425,1.3981396,dischage
450.1238329,1.3980633,dischage
450.588826,1.3980098,dischage
451.0538278,1.3978952,dischage
451.5188335,1.3979334,dischage
451.9838386,1.3977768,dischage
452.4488437,1.3977004,dischage
452.9138378,1.3976508,dischage
453.3788373,1.3975821,dischage
453.8438399,1.3976202,dischage
454.3088429,1.3973682,dischage
454.7738507,1.3973911,dischage
455.2388523,1.3973185,dischage
455.7038484,1.3972651,dischage
456.1688508,1.3971162,dischage
456.6338477,1.3971658,dischage
457.0988366,1.3969902,dischage
457.5638317,1.3969481,dischage
458.0288211,1.3969138,dischage
458.4938111,1.3968756,dischage
458.9588057,1.3968335,dischage
459.4238016,1.3966961,dischage
459.8887975,1.3966655,dischage
460.3537956,1.3966159,dischage
460.8187927,1.3965663,dischage
461.2837811,1.3965586,dischage
461.7487693,1.3964937,dischage
462.21376,1.3962684,dischage
462.6787516,1.3963027,dischage
463.1437476,1.3962607,dischage
463.6087443,1.396192,dischage
464.0737461,1.3960507,dischage
464.5387464,1.3960086,dischage
465.0037486,1.3959628,dischage
465.4687513,1.3958673,dischage
465.9337549,1.3958025,dischage
466.3987515,1.3956535,dischage
466.8637499,1.3957452,dischage
467.3287518,1.3957146,dischage
467.7937511,1.3955809,dischage
468.2587597,1.3955847,dischage
468.7237715,1.3955733,dischage
469.1887757,1.3954396,dischage
469.6537806,1.3953289,dischage
470.1187868,1.3952067,dischage
470.5837865,1.3952181,dischage
471.0487815,1.3952067,dischage
471.5137696,1.3950769,dischage
471.9787637,1.395012,dischage
472.4437517,1.3949126,dischage
472.9087391,1.3949089,dischage
473.3737245,1.3949012,dischage
473.8387124,1.394779,dischage
474.3037134,1.3947561,dischage
474.7687181,1.3946644,dischage
475.2337166,1.3945079,dischage
475.6987103,1.394462,dischage
476.1637001,1.3944391,dischage
476.6286904,1.394275,dischage
477.0936908,1.3942902,dischage
477.5586859,1.3942482,dischage
478.023682,1.3942405,dischage
478.488681,1.394145,dischage
478.9536735,1.3940611,dischage
479.4186564,1.3939809,dischage
479.8836444,1.393935,dischage
480.3486376,1.3938013,dischage
480.813628,1.3937937,dischage
481.2786242,1.3937899,dischage
481.743623,1.3936753,dischage
482.2086146,1.3935684,dischage
482.6736022,1.393557,dischage
483.1385993,1.3933928,dischage
483.6035923,1.3933812,dischage
484.0685777,1.3933393,dischage
484.533568,1.3933966,dischage
484.9985701,1.3932973,dischage
485.4635695,1.3932133,dischage
485.9285641,1.3930528,dischage
486.3935644,1.3929956,dischage
486.8585676,1.3929727,dischage
487.3235703,1.3928658,dischage
487.7885629,1.3929039,dischage
488.2535425,1.3928467,dischage
488.7185334,1.3926481,dischage
489.1835317,1.3927015,dischage
489.648536,1.3924381,dischage
490.1135373,1.3924953,dischage
490.5785379,1.3924876,dischage
491.0435453,1.3923464,dischage
491.5085584,1.3923197,dischage
491.9735654,1.3922662,dischage
492.4385621,1.3921173,dischage
492.9035698,1.3921592,dischage
493.3685819,1.3920906,dischage
493.8335899,1.3919377,dischage
494.2985974,1.3919607,dischage
494.7636039,1.3918575,dischage
495.2286107,1.3918613,dischage
495.6936266,1.3917124,dischage
496.1586457,1.3916093,dischage
496.6236622,1.3915521,dischage
497.0886763,1.3915597,dischage
497.5536794,1.3915062,dischage
498.0186771,1.3914069,dischage
498.4836861,1.3913459,dischage
498.9486923,1.3912809,dischage
499.4137027,1.391174,dischage
499.8787098,1.3912351,dischage
500.3437139,1.3911206,dischage
500.8087142,1.3910213,dischage
501.2737203,1.3909029,dischage
501.7387289,1.390922,dischage
502.2037344,1.3907615,dischage
502.6687357,1.3907119,dischage
503.1337412,1.3906088,dischage
503.5987423,1.3906469,dischage
504.0637382,1.3904942,dischage
504.5287352,1.3903949,dischage
504.9937267,1.3904369,dischage
505.4587195,1.3903682,dischage
505.9237213,1.3902422,dischage
506.3887272,1.3901772,dischage
506.85373,1.390101,dischage
507.3187325,1.3901008,dischage
507.7837429,1.3899748,dischage
508.2487564,1.389906,dischage
508.7137609,1.3898336,dischage
509.1787615,1.3897991,dischage
509.6437616,1.3896388,dischage
510.1087626,1.3895892,dischage
510.5737637,1.3895968,dischage
511.0387614,1.3895357,dischage
511.5037618,1.3894402,dischage
511.9687602,1.3893142,dischage
512.4337662,1.3893906,dischage
512.8987826,1.3893065,dischage
513.3638075,1.3893027,dischage
513.8288296,1.3891041,dischage
514.2938469,1.3890431,dischage
514.7588686,1.3889858,dischage
515.2238817,1.3889858,dischage
515.6888951,1.3887948,dischage
516.1539035,1.3887872,dischage
516.6189116,1.3887299,dischage
517.0839165,1.3886535,dischage
517.5489239,1.3885695,dischage
518.0139327,1.3885658,dischage
518.4789379,1.3884358,dischage
518.943938,1.3883977,dischage
519.4089395,1.3883481,dischage
519.8739523,1.3883175,dischage
520.3389652,1.388096,dischage
520.8039726,1.3881494,dischage
521.2689776,1.3879967,dischage
521.733988,1.3880388,dischage
522.1990027,1.3879203,dischage
522.6640115,1.3878745,dischage
523.1290184,1.3877256,dischage
523.5940291,1.3877064,dischage
524.0590297,1.3875804,dischage
524.5240369,1.3876454,dischage
524.9890374,1.3875575,dischage
525.454042,1.3874698,dischage
525.919046,1.3873665,dischage
526.3840491,1.387252,dischage
526.8490486,1.3872062,dischage
527.3140536,1.3871374,dischage
527.7790461,1.3871145,dischage
528.2440416,1.3870381,dischage
528.7090317,1.3870497,dischage
529.1740199,1.3868892,dischage
529.6390095,1.3868433,dischage
530.1040019,1.3867518,dischage
530.5689943,1.3867213,dischage
531.0339834,1.3866639,dischage
531.4989632,1.3865303,dischage
531.9639462,1.3865036,dischage
532.4289362,1.3865494,dischage
532.8939252,1.3862935,dischage
533.358914,1.3863584,dischage
533.8239106,1.3862324,dischage
534.2889028,1.3861445,dischage
534.7538977,1.3860567,dischage
535.2189014,1.3860719,dischage
535.6839091,1.3858047,dischage
536.1489225,1.3858887,dischage
536.6139352,1.3858657,dischage
537.0789467,1.3858466,dischage
537.5439657,1.385778,dischage
538.0089808,1.385587,dischage
538.4739848,1.3855144,dischage
538.9389792,1.3856137,dischage
539.4039843,1.3853121,dischage
539.8689883,1.3853693,dischage
540.3339998,1.3852395,dischage
540.7990125,1.3851823,dischage
541.2640302,1.3851745,dischage
541.7290577,1.3850791,dischage
542.1940813,1.3850638,dischage
542.6591047,1.3849951,dischage
543.1241263,1.3849301,dischage
543.5891453,1.3848156,dischage
544.054156,1.3847277,dischage
544.5191714,1.3845941,dischage
544.9841878,1.3845558,dischage
545.4491965,1.384617,dischage
545.9142102,1.3844604,dischage
546.3792307,1.3845139,dischage
546.844253,1.3843421,dischage
547.3092622,1.3842351,dischage
547.7742711,1.3841473,dischage
548.2392726,1.3840899,dischage
548.7042773,1.3840518,dischage
549.1692796,1.3839716,dischage
549.6342875,1.383899,dischage
550.099297,1.3838991,dischage
550.564306,1.3837882,dischage
551.0293148,1.3837119,dischage
551.4943321,1.383647,dischage
551.9593577,1.3836776,dischage
552.4243857,1.383563,dischage
552.8894132,1.3834751,dischage
553.3544431,1.3833835,dischage
553.819469,1.3832231,dischage
554.2844827,1.3832918,dischage
554.7494853,1.383162,dischage
555.2144887,1.3831277,dischage
555.6794876,1.3830246,dischage
556.1444957,1.3830168,dischage
556.6095019,1.3828298,dischage
557.074515,1.3828717,dischage
557.5395307,1.3827839,dischage
558.004548,1.3826426,dischage
558.4695642,1.3825969,dischage
558.93458,1.3826159,dischage
559.3995937,1.3825281,dischage
559.8646069,1.3824478,dischage
560.3296206,1.3823066,dischage
560.7946408,1.3822608,dischage
561.259659,1.3822073,dischage
561.7246714,1.3821118,dischage
562.1896871,1.3820965,dischage
562.6546942,1.3820622,dischage
563.1197039,1.3820163,dischage
563.5847136,1.381875,dischage
564.0497253,1.3817719,dischage
564.5147333,1.381791,dischage
564.9797315,1.3816459,dischage
565.4447266,1.3815848,dischage
565.9097104,1.3814435,dischage
566.374701,1.3814893,dischage
566.8397006,1.3814054,dischage
567.3046919,1.3812946,dischage
567.7696891,1.3812335,dischage
568.2346884,1.3811761,dischage
568.6996946,1.3811265,dischage
569.1646985,1.3810425,dischage
569.6296982,1.3809509,dischage
570.0947005,1.3809355,dischage
570.5597027,1.3808631,dischage
571.0247035,1.380779,dischage
571.4897023,1.3807369,dischage
571.9546941,1.3805842,dischage
572.4196922,1.3806301,dischage
572.8846931,1.3804888,dischage
573.349693,1.3804735,dischage
573.8146863,1.3803551,dischage
574.2796846,1.3802787,dischage
574.7446885,1.380168,dischage
575.2096965,1.3800992,dischage
575.6747136,1.3800458,dischage
576.1397308,1.3799962,dischage
576.6047452,1.3798931,dischage
577.0697616,1.3798892,dischage
577.5347814,1.3797442,dischage
577.9997911,1.3797288,dischage
578.4648076,1.3796678,dischage
578.9298263,1.3796754,dischage
579.3948436,1.3794348,dischage
579.8598705,1.3793966,dischage
580.3248897,1.3793775,dischage
580.7898978,1.3792973,dischage
581.2549025,1.3791522,dischage
581.7199079,1.379095,dischage
582.1849068,1.3790948,dischage
582.6499038,1.3789994,dischage
583.1149075,1.3788811,dischage
583.5799071,1.3788276,dischage
584.044905,1.3787512,dischage
584.50991,1.3787742,dischage
584.9749147,1.3786672,dischage
585.4399155,1.3785832,dischage
585.9049184,1.3784075,dischage
586.3699256,1.3784533,dischage
586.8349254,1.378419,dischage
587.2999213,1.3783196,dischage
587.7649189,1.3781517,dischage
588.2299057,1.378144,dischage
588.6949026,1.3781745,dischage
589.159897,1.3780867,dischage
589.624892,1.3778957,dischage
590.0898907,1.3779111,dischage
590.5548965,1.3778576,dischage
591.0199002,1.3777888,dischage
591.4848944,1.3776782,dischage
591.9498775,1.377617,dischage
592.4148594,1.3774604,dischage
592.8798509,1.3774719,dischage
593.344853,1.3773879,dischage
593.8098589,1.3772733,dischage
594.2748621,1.377281,dischage
594.7398698,1.3772045,dischage
595.2048869,1.3771778,dischage
595.669903,1.3770556,dischage
596.1349173,1.3769792,dischage
596.5999376,1.3768189,dischage
597.0649543,1.3768189,dischage
597.5299828,1.3767997,dischage
597.9950117,1.3766317,dischage
598.4600367,1.376521,dischage
598.9250605,1.3765248,dischage
599.3900884,1.3764369,dischage
599.8551179,1.3762881,dischage
600.3201327,1.3763759,dischage
600.7851288,1.3762842,dischage
601.2501247,1.3762269,dischage
601.7151221,1.3761659,dischage
602.1801239,1.3760971,dischage
602.6451368,1.3760246,dischage
603.1101414,1.3759291,dischage
603.575131,1.3757534,dischage
604.0401204,1.3757343,dischage
604.5051155,1.3756808,dischage
604.9701156,1.3755586,dischage
605.435116,1.3755357,dischage
605.9001149,1.3753983,dischage
606.3651166,1.3754326,dischage
606.8301166,1.375299,dischage
607.2951122,1.3752952,dischage
607.760102,1.375173,dischage
608.2250917,1.3751614,dischage
608.6900814,1.3750278,dischage
609.1550731,1.3749706,dischage
609.6200709,1.3748903,dischage
610.085059,1.3748406,dischage
610.5500581,1.3747032,dischage
611.0150558,1.3747262,dischage
611.4800527,1.3745008,dischage
611.945058,1.3745695,dischage
612.4100683,1.3745238,dischage
612.8750722,1.3744512,dischage
613.3400775,1.3742678,dischage
613.8050821,1.3742716,dischage
614.2700825,1.3742067,dischage
614.735076,1.3741571,dischage
615.2000679,1.3741494,dischage
615.6650638,1.3739738,dischage
616.1300648,1.3739662,dischage
616.5950664,1.3738134,dischage
